NOMBRE_DEPTO;COD_DISTRITO;NOMBRE_DISTRITO;COD_CE;NOMBRE_CE;SECTOR;ZONA;DOCENTES
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;10145;"CENTRO ESCOLAR ""CASERIO TALPETATE""";PÚBLICO;Rural;4
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;10146;"CENTRO ESCOLAR ""CASERIO LOS CONACASTES""";PÚBLICO;Rural;6
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;10147;"CENTRO ESCOLAR ""CANTON EL COROZO""";PÚBLICO;Rural;6
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;10148;"CENTRO ESCOLAR ""GENERAL FRANCISCO MENENDEZ""";PÚBLICO;Urbana;9
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;10310;"CENTRO ESCOLAR ""REPÚBLICA DE MÉXICO""";PÚBLICO;Rural;1
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;14826;"CENTRO ESCOLAR ""CATALINO PINEDA RIVERA""";PÚBLICO;Rural;3
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;14827;"ESCUELA DE EDUCACION PARVULARIA ""DE SAN FRANCISCO MENENDEZ""";PÚBLICO;Urbana;2
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60062;CENTRO ESCOLAR CASERÍO SAN ALFONSO, CANTÓN SAN BENITO;PÚBLICO;Rural;3
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60063;COMPLEJO EDUCATIVO CASERÍO EL REFUGIO, CANTÓN SAN BENITO;PÚBLICO;Rural;7
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60064;CENTRO ESCOLAR CASERÍO SAN BENITO, CANTÓN SAN BENITO;PÚBLICO;Rural;4
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60065;CENTRO ESCOLAR  CASERÍO SAN MIGUELITO, CANTÓN SAN BENITO;PÚBLICO;Rural;2
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60066;CENTRO ESCOLAR CASERÍO EL CHINO, CANTÓN GARITA PALMERA;PÚBLICO;Rural;4
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60067;CENTRO ESCOLAR CASERÍO PLAYA BOLA DE MONTE, CANTÓN GARITA PALMERA;PÚBLICO;Rural;6
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60068;CENTRO ESCOLAR CASERÍO RANCHO SAN MARCOS, CANTÓN LA HACHADURA;PÚBLICO;Rural;4
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60069;CENTRO ESCOLAR CASERÍO EL GOLONDRINO, CANTÓN SACRAMENTO;PÚBLICO;Rural;2
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60070;CENTRO ESCOLAR  CASERÍO LA MÁQUINA, CANTÓN SACRAMENTO;PÚBLICO;Rural;1
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60072;CENTRO ESCOLAR  CASERÍO LA CEIBA, CANTÓN LA CEIBA;PÚBLICO;Rural;4
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60073;CENTRO ESCOLAR CASERÍO EL CORTIJO, CANTÓN EL COROZO;PÚBLICO;Rural;7
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60074;CENTRO ESCOLAR  CASERÍO LOS ENCUENTROS, CANTÓN EL COROZO;PÚBLICO;Rural;2
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60075;"CENTRO ESCOLAR ""CASERÍO TAMASHA, CANTÓN EL COROZO""";PÚBLICO;Rural;4
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60209;CENTRO ESCOLAR CASERÍO LOS PALMOS LA DANTA, CANTÓN LA HACHADURA;PÚBLICO;Rural;2
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60260;CENTRO ESCOLAR CASERÍO EL TAMARINDO, CANTÓN GARITA PALMERA;PÚBLICO;Rural;2
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;60262;"CENTRO ESCOLAR ""PAZ Y PROGRESO""";PÚBLICO;Rural;4
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;86258;"CENTRO ESCOLAR ""JOSÉ ANTONIO SALAVERRÍA""";PÚBLICO;Rural;15
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;86344;CENTRO ESCOLAR CASERÍO EL PALMAR, CANTÓN CARA SUCIA;PÚBLICO;Rural;6
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;86345;CENTRO ESCOLAR CASERÍO BRISAS DEL MAR, CANTÓN GARITA PALMERA;PÚBLICO;Rural;3
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;86498;CENTRO ESCOLAR CASERÍO EL MARTILLO, CANTÓN JOCOTILLO;PÚBLICO;Rural;2
AHUACHAPÁN;108;SAN FRANCISCO MENÉNDEZ;86499;CENTRO ESCOLAR CASERÍO GRACIAS A DIOS, CANTÓN LA HACHADURA;PÚBLICO;Rural;4
AHUACHAPÁN;109;SAN LORENZO;10149;"CENTRO ESCOLAR ""CANTON EL PORTILLO""";PÚBLICO;Rural;4
AHUACHAPÁN;109;SAN LORENZO;10150;"ESCUELA DE EDUCACION PARVULARIA ""DE SAN LORENZO""";PÚBLICO;Urbana;3
AHUACHAPÁN;109;SAN LORENZO;10151;"CENTRO ESCOLAR ""GILBERTO AUGUSTO CARCAMO""";PÚBLICO;Urbana;17
AHUACHAPÁN;109;SAN LORENZO;10152;"COMPLEJO EDUCATIVO ""ABEL WILFREDO VELASCO CÁRCAMO""";PÚBLICO;Rural;16
AHUACHAPÁN;109;SAN LORENZO;10153;"CENTRO ESCOLAR ""HERMÓGENES ALBANÉS LEONOR""";PÚBLICO;Rural;4
AHUACHAPÁN;109;SAN LORENZO;10154;"CENTRO ESCOLAR ""CANTON GUASCOTA""";PÚBLICO;Rural;2
AHUACHAPÁN;109;SAN LORENZO;10155;"COMPLEJO EDUCATIVO ""CANTÓN LAS POZAS""";PÚBLICO;Rural;17
AHUACHAPÁN;109;SAN LORENZO;11025;"CENTRO ESCOLAR ""COLONIA SAN JOSÉ LOS AMATES""";PÚBLICO;Rural;3
AHUACHAPÁN;109;SAN LORENZO;14802;INSTITUTO NACIONAL DE SAN LORENZO;PÚBLICO;Urbana;9
AHUACHAPÁN;109;SAN LORENZO;60077;CENTRO ESCOLAR CASERÍO SAN MATÍAS, CANTÓN EL JICARAL;PÚBLICO;Rural;4
AHUACHAPÁN;109;SAN LORENZO;60140;"CENTRO ESCOLAR CASERÍO LOS PEÑATE, CANTÓN GUASCOTA""";PÚBLICO;Rural;1
AHUACHAPÁN;109;SAN LORENZO;86496;CENTRO ESCOLAR COLONIA DIVINA PROVIDENCIA, CANTÓN GUASCOTA;PÚBLICO;Rural;3
AHUACHAPÁN;110;SAN PEDRO PUXTLA;10156;"COMPLEJO EDUCATIVO ""PROFESOR PABLO SORIANO URQUILLA""";PÚBLICO;Urbana;22
AHUACHAPÁN;110;SAN PEDRO PUXTLA;10157;"CENTRO ESCOLAR  ""CANTON EL CORTEZ """;PÚBLICO;Rural;8
AHUACHAPÁN;110;SAN PEDRO PUXTLA;10159;"CENTRO ESCOLAR ""CANTON LA CONCEPCION""";PÚBLICO;Rural;2
AHUACHAPÁN;110;SAN PEDRO PUXTLA;60079;CENTRO ESCOLAR CANTÓN PULULAPA;PÚBLICO;Rural;3
AHUACHAPÁN;110;SAN PEDRO PUXTLA;60081;CENTRO ESCOLAR CANTÓN EL DURAZNO;PÚBLICO;Rural;3
AHUACHAPÁN;110;SAN PEDRO PUXTLA;60082;CENTRO ESCOLAR CANTÓN TEXISPULCO;PÚBLICO;Rural;3
AHUACHAPÁN;110;SAN PEDRO PUXTLA;60107;CENTRO ESCOLAR CANTÓN GUACHIPILIN;PÚBLICO;Rural;3
AHUACHAPÁN;110;SAN PEDRO PUXTLA;86342;CENTRO ESCOLAR CASERÍO LOS ALTUVE, CANTÓN GUACHIPILÍN;PÚBLICO;Rural;4
AHUACHAPÁN;110;SAN PEDRO PUXTLA;88136;"CENTRO ESCOLAR CATOLICO ""SAMMY GUIDO VELLARDITA""";PÚBLICO;Urbana;8
AHUACHAPÁN;111;TACUBA;10164;"CENTRO ESCOLAR ""CANTON MONTE HERMOSO""";PÚBLICO;Rural;2
AHUACHAPÁN;111;TACUBA;10166;"ESCUELA DE EDUCACION PARVULARIA ""PROFESOR ISIDRO ALFONSO MAGAÑA""";PÚBLICO;Urbana;3
AHUACHAPÁN;111;TACUBA;10167;"INSTITUTO NACIONAL ""LICENCIADO RENE PORFIRIO OSORIO""";PÚBLICO;Urbana;9
AHUACHAPÁN;111;TACUBA;10168;"CENTRO ESCOLAR ""CANTON LOMA LARGA""";PÚBLICO;Rural;6
AHUACHAPÁN;111;TACUBA;10169;"COMPLEJO EDUCATIVO ""JOSÉ MARTÍ""";PÚBLICO;Urbana;34
AHUACHAPÁN;111;TACUBA;10170;"COMPLEJO EDUCATIVO  ""ADELA CALDERÓN DE HERRERA""";PÚBLICO;Rural;20
AHUACHAPÁN;111;TACUBA;10173;"CENTRO ESCOLAR ""CANTON LA PANDEADURA""";PÚBLICO;Rural;13
AHUACHAPÁN;111;TACUBA;60083;CENTRO ESCOLAR CASERÍO EL CARRIZAL, CANTÓN EL JICARO;PÚBLICO;Rural;4
AHUACHAPÁN;111;TACUBA;60084;COMPLEJO EDUCATIVO CANTÓN EL JÍCARO;PÚBLICO;Rural;12
AHUACHAPÁN;111;TACUBA;60085;CENTRO ESCOLAR CASERÍO EL MOLINO, CANTÓN EL NISPERO;PÚBLICO;Rural;8
AHUACHAPÁN;111;TACUBA;60086;CENTRO ESCOLAR CASERÍO ASHUQUEMA, CANTÓN EL NÍSPERO;PÚBLICO;Rural;4
AHUACHAPÁN;111;TACUBA;60087;CENTRO ESCOLAR CASERÍO EL RODEO II, CANTÓN EL RODEO;PÚBLICO;Rural;6
AHUACHAPÁN;111;TACUBA;60088;CENTRO ESCOLAR CANTÓN EL RODEO;PÚBLICO;Rural;8
AHUACHAPÁN;111;TACUBA;60089;CENTRO ESCOLAR CASERÍO SANTA TERESA, CANTÓN EL ROSARIO;PÚBLICO;Rural;5
AHUACHAPÁN;111;TACUBA;60090;CENTRO ESCOLAR CASERÍO LOS HERNÁNDEZ, CANTÓN EL ROSARIO;PÚBLICO;Rural;2
AHUACHAPÁN;111;TACUBA;60091;CENTRO ESCOLAR CASERÍO LAS PALMERAS, CANTÓN SAN JUAN;PÚBLICO;Rural;9
AHUACHAPÁN;111;TACUBA;60092;CENTRO ESCOLAR CANTÓN SAN JUAN;PÚBLICO;Rural;6
AHUACHAPÁN;111;TACUBA;60093;COMPLEJO EDUCATIVO  CANTÓN SAN RAFAEL;PÚBLICO;Rural;11
AHUACHAPÁN;111;TACUBA;60094;CENTRO ESCOLAR CASERÍO EL NARANJITO, CANTÓN EL SINCUYO;PÚBLICO;Rural;1
AHUACHAPÁN;111;TACUBA;60095;CENTRO ESCOLAR  CASERÍO LOS ORANTES, CANTÓN EL SINCUYO;PÚBLICO;Rural;7
AHUACHAPÁN;111;TACUBA;60096;COMPLEJO EDUCATIVO CANTÓN EL SINCUYO;PÚBLICO;Rural;18
AHUACHAPÁN;111;TACUBA;60097;CENTRO ESCOLAR CASERÍO LA ANGOSTURA, CANTÓN EL CHAGUITE;PÚBLICO;Rural;1
AHUACHAPÁN;111;TACUBA;60098;CENTRO ESCOLAR  CASERÍO LOMAS DE SAN ANTONIO, CANTÓN EL CHAGUITE;PÚBLICO;Rural;3
AHUACHAPÁN;111;TACUBA;60099;CENTRO ESCOLAR CANTÓN EL CHAGUITE;PÚBLICO;Rural;4
AHUACHAPÁN;111;TACUBA;60100;CENTRO ESCOLAR CANTÓN LA MONTAÑA;PÚBLICO;Rural;1
AHUACHAPÁN;111;TACUBA;60102;CENTRO ESCOLAR CASERIO HACIENDA EL MILAGRO, C. MONTE HERMOSO ABAJO;PÚBLICO;Rural;2
AHUACHAPÁN;111;TACUBA;60103;CENTRO ESCOLAR CANTÓN MONTE HERMOSO ABAJO;PÚBLICO;Rural;1
AHUACHAPÁN;111;TACUBA;60104;COMPLEJO EDUCATIVO  CANTÓN AGUA FRÍA;PÚBLICO;Rural;5
AHUACHAPÁN;111;TACUBA;60249;"CENTRO ESCOLAR ""CASERIO PROVINCIA EXTREMADURA LA MONTAÑONA, C. AGUA FRIA""";PÚBLICO;Rural;2
AHUACHAPÁN;111;TACUBA;60261;CENTRO ESCOLAR CASERÍO LAS MERCEDES, CANTÓN EL SINCUYO;PÚBLICO;Rural;1
AHUACHAPÁN;111;TACUBA;60263;CENTRO ESCOLAR CASERÍO LOS PINOS, CANTÓN SAN RAFAEL;PÚBLICO;Rural;3
AHUACHAPÁN;111;TACUBA;60346;"CENTRO ESCOLAR ""PADRE MIGUEL FRANCISCO ANDUEZA ARAMBURU""";PÚBLICO;Rural;1
AHUACHAPÁN;111;TACUBA;86346;CENTRO ESCOLAR CASERÍO EL DURAZNEÑO, CANTÓN EL CHAGUITE;PÚBLICO;Rural;1
AHUACHAPÁN;111;TACUBA;86347;CENTRO ESCOLAR CASERÍO CUESTA DEL GAVILÁN , CANTÓN SAN JUAN;PÚBLICO;Rural;3
AHUACHAPÁN;111;TACUBA;86492;CENTRO ESCOLAR CASERÍO LOS MENDOZA, CANTÓN EL JÍCARO;PÚBLICO;Rural;2
AHUACHAPÁN;111;TACUBA;86493;CENTRO ESCOLAR CASERÍO LA JOYA, CANTÓN LA PANDEADURA;PÚBLICO;Rural;2
AHUACHAPÁN;111;TACUBA;86494;CENTRO ESCOLAR CASERÍO LOS COPINOLES, CANTÓN EL CHAGUITE;PÚBLICO;Rural;2
AHUACHAPÁN;111;TACUBA;86495;CENTRO ESCOLAR CASERÍO LA CARRASPOSA, CANTÓN EL RODEO;PÚBLICO;Rural;2
AHUACHAPÁN;111;TACUBA;88008;"COMPLEJO EDUCATIVO CATÓLICO ""JUAN PABLO II""";PÚBLICO;Urbana;12
AHUACHAPÁN;112;TURÍN;10176;"COMPLEJO EDUCATIVO ""JUAN DE DIOS DEL CID""";PÚBLICO;Urbana;32
AHUACHAPÁN;112;TURÍN;10177;"COMPLEJO EDUCATIVO ""PROFESOR RODRIGO FLORES""";PÚBLICO;Rural;19
AHUACHAPÁN;112;TURÍN;10178;"CENTRO ESCOLAR ""CANTÓN EL JOBO""";PÚBLICO;Rural;9
AHUACHAPÁN;112;TURÍN;10179;"ESCUELA DE EDUCACION PARVULARIA ""REPUBLICA DE ALEMANIA""";PÚBLICO;Urbana;2
AHUACHAPÁN;112;TURÍN;14863;"CENTRO ESCOLAR ""COMUNIDAD EL PARAISO""";PÚBLICO;Rural;9
AHUACHAPÁN;112;TURÍN;60106;CENTRO ESCOLAR CASERÍO EL CARMEN, CANTÓN EL JOBO;PÚBLICO;Rural;1
AHUACHAPÁN;112;TURÍN;60136;CENTRO ESCOLAR CASERÍO EL SALITRILLO, CANTÓN EL JOBO;PÚBLICO;Rural;1
AHUACHAPÁN;112;TURÍN;88157;"INSTITUTO CATÓLICO ""SAGRADA FAMILIA""";PÚBLICO;Urbana;10
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10182;"INSTITUTO NACIONAL ""CANDELARIA DE LA FRONTERA""";PÚBLICO;Urbana;18
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10183;"COMPLEJO EDUCATIVO ""BARTOLOMÉ BOLAÑOS""";PÚBLICO;Rural;15
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10184;"CENTRO ESCOLAR "" CANTON LA CRIBA """;PÚBLICO;Rural;5
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10185;"CENTRO ESCOLAR ""GENERAL FRANCISCO MORAZÁN""";PÚBLICO;Rural;14
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10186;"CENTRO ESCOLAR ""CANTON EL JUTE""";PÚBLICO;Rural;3
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10187;"CENTRO ESCOLAR ""CANTON MONTE VERDE""";PÚBLICO;Rural;7
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10188;"CENTRO ESCOLAR ""CANTON SAN CRISTOBAL DE LA FRONTERA""";PÚBLICO;Rural;12
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10189;"CENTRO ESCOLAR "" CASERIO LOS TABLONCITOS """;PÚBLICO;Rural;4
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10190;"CENTRO ESCOLAR ""CANTON CASA DE TEJAS""";PÚBLICO;Rural;5
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10192;"CENTRO ESCOLAR "" CASERIO LAS CRISTALINAS, CANTON CASA DE TEJAS""";PÚBLICO;Rural;3
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10193;"CENTRO ESCOLAR "" COOPERATIVA SAN MIGUEL """;PÚBLICO;Rural;9
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10194;"CENTRO ESCOLAR ""CANTON TIERRA BLANCA""";PÚBLICO;Rural;4
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10195;"CENTRO ESCOLAR ""CANTON PIEDRAS AZULES""";PÚBLICO;Rural;8
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10196;"ESCUELA DE EDUCACIÓN PARVULARIA ""PRESBÍTERO MATÍAS ROMERO""";PÚBLICO;Urbana;7
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10197;"CENTRO ESCOLAR ""SALOMON CAÑAS""";PÚBLICO;Urbana;18
SANTA ANA;201;CANDELARIA DE LA FRONTERA;10198;"CENTRO ESCOLAR ""SOLEDAD MORENO DE BENAVIDES""";PÚBLICO;Urbana;17
SANTA ANA;201;CANDELARIA DE LA FRONTERA;62001;"CENTRO ESCOLAR ""CASERÍO BOCA DE MONTAÑA, CANTÓN CASA DE TEJA""";PÚBLICO;Rural;2
SANTA ANA;201;CANDELARIA DE LA FRONTERA;62002;"CENTRO ESCOLAR ""CASERÍO LA COLMENA, CANTÓN EL JUTE""";PÚBLICO;Rural;1
SANTA ANA;201;CANDELARIA DE LA FRONTERA;86158;"CENTRO ESCOLAR ""CASERÍO EL NACIMIENTO, CANTÓN SAN JERONIMO""";PÚBLICO;Rural;1
SANTA ANA;201;CANDELARIA DE LA FRONTERA;88133;CENTRO ESCOLAR CATÓLICO NUESTRA SEÑORA DE CANDELARIA;PÚBLICO;Urbana;17
SANTA ANA;202;COATEPEQUE;10089;"INSTITUTO NACIONAL  DE COATEPEQUE""";PÚBLICO;Urbana;11
SANTA ANA;202;COATEPEQUE;10199;"CENTRO ESCOLAR ""CANTON PLANTA VIEJA""";PÚBLICO;Rural;2
SANTA ANA;202;COATEPEQUE;10200;"CENTRO ESCOLAR ""COOPERATIVA TIERRA FERTIL""";PÚBLICO;Rural;1
SANTA ANA;202;COATEPEQUE;10201;"CENTRO ESCOLAR ""COLONIA LAS LUPITAS""";PÚBLICO;Rural;8
SANTA ANA;202;COATEPEQUE;10202;"CENTRO ESCOLAR ""CASERIO EL PROGRESO, CANTON LA JOYA""";PÚBLICO;Rural;1
SANTA ANA;202;COATEPEQUE;10204;"CENTRO ESCOLAR ""COATEPEQUE""";PÚBLICO;Urbana;10
SANTA ANA;202;COATEPEQUE;10207;COMPLEJO EDUCATIVO  CANTÓN EL TINTERAL;PÚBLICO;Rural;22
SANTA ANA;202;COATEPEQUE;10208;"CENTRO ESCOLAR ""CANTON EL ZACATAL""";PÚBLICO;Rural;4
SANTA ANA;202;COATEPEQUE;10209;"CENTRO ESCOLAR ""JOSÉ RUBÉN RIVERA RIVERA""";PÚBLICO;Rural;9
SANTA ANA;202;COATEPEQUE;10211;CENTRO ESCOLAR CANTÓN CAÑA BRAVA;PÚBLICO;Rural;3
SANTA ANA;202;COATEPEQUE;10213;"CENTRO ESCOLAR ""CASERIO LAS LOMAS, CANTON SAN JACINTO""";PÚBLICO;Rural;6
SANTA ANA;202;COATEPEQUE;10215;"CENTRO ESCOLAR ""CANTON PLANES DE LA LAGUNA""";PÚBLICO;Rural;2
SANTA ANA;202;COATEPEQUE;10216;"CENTRO ESCOLAR ""FINCA EL POTOSI""";PÚBLICO;Rural;2
SANTA ANA;202;COATEPEQUE;10218;"CENTRO ESCOLAR ""MICHELE GRANIELLO RUSSO""";PÚBLICO;Rural;3
SANTA ANA;202;COATEPEQUE;10220;"COMPLEJO EDUCATIVO ""CAPITAN GENERAL GERARDO BARRIOS""";PÚBLICO;Urbana;31
SANTA ANA;202;COATEPEQUE;10222;"ESCUELA DE EDUCACIÓN PARVULARIA ""COATEPEQUE""";PÚBLICO;Urbana;4
SANTA ANA;202;COATEPEQUE;10224;"CENTRO ESCOLAR ""CANTON LA CONCEPCION""";PÚBLICO;Rural;7
SANTA ANA;202;COATEPEQUE;10225;"COMPLEJO EDUCATIVO ""CANTÓN EL RESBALADERO""";PÚBLICO;Rural;12
SANTA ANA;202;COATEPEQUE;10226;"CENTRO ESCOLAR ""CANTON EL CONACASTE""";PÚBLICO;Rural;7
SANTA ANA;202;COATEPEQUE;10227;"CENTRO ESCOLAR ""CANTON EL JOCOTON""";PÚBLICO;Rural;7
SANTA ANA;202;COATEPEQUE;10228;"CENTRO ESCOLAR ""CASERIO LA GALLINA""";PÚBLICO;Rural;4
SANTA ANA;202;COATEPEQUE;10229;"CENTRO ESCOLAR ""DOCTOR SALVADOR MENDIETA""";PÚBLICO;Rural;18
SANTA ANA;202;COATEPEQUE;10230;"COMPLEJO EDUCATIVO ""ELISA MEDINA VIUDA DE GARDINER""";PÚBLICO;Rural;18
SANTA ANA;202;COATEPEQUE;10231;"CENTRO ESCOLAR ""MARCELINA VIUDA DE GRANILLO""";PÚBLICO;Rural;9
SANTA ANA;202;COATEPEQUE;62003;CENTRO ESCOLAR CASERÍO EL MARAÑÓN, CANTÓN SOLIMAN;PÚBLICO;Rural;1
SANTA ANA;202;COATEPEQUE;62004;"CENTRO ESCOLAR ""CASERÍO LAS MARÍAS, CANTÓN CERRO HUIZILTEPEQUE""";PÚBLICO;Rural;1
SANTA ANA;202;COATEPEQUE;62005;CENTRO ESCOLAR  CANTÓN PILETAS;PÚBLICO;Rural;5
SANTA ANA;202;COATEPEQUE;62006;"CENTRO ESCOLAR ""CASERÍO LUISIANA, CANTÓN EL CERRO""";PÚBLICO;Rural;4
SANTA ANA;202;COATEPEQUE;62007;CENTRO ESCOLAR CASERÍO EL ROSARIO, CANTÓN EL RESBALADERO;PÚBLICO;Rural;4
SANTA ANA;202;COATEPEQUE;86159;CENTRO ESCOLAR CASERÍO VENECIA, CANTÓN PILETAS;PÚBLICO;Rural;3
SANTA ANA;202;COATEPEQUE;86289;CENTRO ESCOLAR CANTÓN SOLIMAN;PÚBLICO;Rural;4
SANTA ANA;202;COATEPEQUE;86466;CENTRO ESCOLAR CANTÓN SAN FELIPE;PÚBLICO;Rural;1
SANTA ANA;202;COATEPEQUE;86467;CENTRO ESCOLAR CANTÓN EL JUNQUILLO;PÚBLICO;Rural;1
SANTA ANA;202;COATEPEQUE;88122;"COMPLEJO EDUCATIVO CATOLICO ""EL PROGRESO""";PÚBLICO;Rural;10
SANTA ANA;202;COATEPEQUE;88146;"CENTRO ESCOLAR CATOLICO ""JUAN PABLO II""";PÚBLICO;Urbana;6
SANTA ANA;203;CHALCHUAPA;10232;"ESCUELA DE EDUCACION ESPECIAL ""CHALCHUAPA""";PÚBLICO;Urbana;9
SANTA ANA;203;CHALCHUAPA;10233;"CENTRO ESCOLAR ""COLONIA LA MIELERA""";PÚBLICO;Rural;14
SANTA ANA;203;CHALCHUAPA;10234;"CENTRO ESCOLAR ""CASERIO LOMAS DEL COCO, CANTON EL COCO""";PÚBLICO;Rural;8
SANTA ANA;203;CHALCHUAPA;10236;"CENTRO ESCOLAR ""COLONIA TAZUMAL""";PÚBLICO;Rural;14
SANTA ANA;203;CHALCHUAPA;10237;"CENTRO ESCOLAR ""COLONIA SANTA ELENITA""";PÚBLICO;Rural;3
SANTA ANA;203;CHALCHUAPA;10239;"INSTITUTO NACIONAL ""JORGE ELISEO AZUCENA ORTEGA""";PÚBLICO;Urbana;34
SANTA ANA;203;CHALCHUAPA;10240;"CENTRO ESCOLAR ""COOPERATIVA EL MANGUITO, HACIENDA LA REFORMA""";PÚBLICO;Rural;2
SANTA ANA;203;CHALCHUAPA;10242;"CENTRO ESCOLAR ""CANTON BUENOS AIRES""";PÚBLICO;Rural;5
SANTA ANA;203;CHALCHUAPA;10243;"CENTRO ESCOLAR ""DOCTOR JOSE MARIA VIDES""";PÚBLICO;Rural;8
SANTA ANA;203;CHALCHUAPA;10244;"CENTRO ESCOLAR ""CANTON SAN JOSE""";PÚBLICO;Rural;6
SANTA ANA;203;CHALCHUAPA;10245;"CENTRO ESCOLAR ""CANTON SAN SEBASTIAN""";PÚBLICO;Rural;7
SANTA ANA;203;CHALCHUAPA;10249;"CENTRO ESCOLAR ""COLONIA SANTA CRUZ""";PÚBLICO;Rural;13
SANTA ANA;203;CHALCHUAPA;10250;COMPLEJO EDUCATIVO  CASERÍO SAN NICOLÁS, CANTÓN LA MAGDALENA;PÚBLICO;Rural;15
SANTA ANA;203;CHALCHUAPA;10251;"CENTRO ESCOLAR ""CASERIO SAN JORGE""";PÚBLICO;Rural;5
SANTA ANA;203;CHALCHUAPA;10252;"CENTRO ESCOLAR ""CASERIO SAN CRISTOBAL, CANTON LA MAGDALENA""";PÚBLICO;Rural;7
SANTA ANA;203;CHALCHUAPA;10253;"CENTRO ESCOLAR ""CASERIO SAN LUIS, CANTON LA MAGDALENA""";PÚBLICO;Rural;3
SANTA ANA;203;CHALCHUAPA;10254;"CENTRO ESCOLAR ""CANTON EL TANQUE""";PÚBLICO;Rural;5
SANTA ANA;203;CHALCHUAPA;10255;"CENTRO ESCOLAR ""HACIENDA EL COCO, CANTON EL COCO""";PÚBLICO;Rural;3
SANTA ANA;203;CHALCHUAPA;10256;"COMPLEJO EDUCATIVO ""CANTON EL COCO""";PÚBLICO;Rural;21
SANTA ANA;203;CHALCHUAPA;10257;"CENTRO ESCOLAR ""CANTON GALEANO""";PÚBLICO;Rural;7
SANTA ANA;203;CHALCHUAPA;10258;"CENTRO ESCOLAR ""HACIENDA NAZARENO, CANTON LA MAGDALENA""";PÚBLICO;Rural;8
SANTA ANA;203;CHALCHUAPA;10262;"COMPLEJO EDUCATIVO ""CANTON LA MAGDALENA""";PÚBLICO;Rural;20
SANTA ANA;203;CHALCHUAPA;10263;"CENTRO ESCOLAR ""PROFESOR SERGIO OVIDIO  GARCIA""";PÚBLICO;Rural;3
SANTA ANA;203;CHALCHUAPA;10265;"CENTRO ESCOLAR ""ALICIA ORTIZ VIUDA DE FLORES""";PÚBLICO;Rural;11
SANTA ANA;203;CHALCHUAPA;10266;"CENTRO ESCOLAR ""ALFREDO ESPINO""";PÚBLICO;Rural;3
SANTA ANA;203;CHALCHUAPA;10267;"CENTRO ESCOLAR ""CANTON EL ARADO""";PÚBLICO;Rural;4
SANTA ANA;203;CHALCHUAPA;10268;"CENTRO ESCOLAR ""FRANCISCO IGNACIO CORDERO""";PÚBLICO;Urbana;38
SANTA ANA;203;CHALCHUAPA;10269;"CENTRO ESCOLAR ""GUADALUPE RETANA HERRERA""";PÚBLICO;Urbana;28
SANTA ANA;203;CHALCHUAPA;10270;"CENTRO ESCOLAR ""SIMON BOLIVAR""";PÚBLICO;Urbana;23
SANTA ANA;203;CHALCHUAPA;10271;"COMPLEJO EDUCATIVO ""BENITO JUÁREZ""";PÚBLICO;Urbana;25
